"_IDOBJ","NOM_COMPLET","LIBELLE_GRILLE_TARIF","DATE_DEBUT","TYPE_TARIF","LIBELLE_TARIF","MODE_EMPLOI","MONTANT"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif individuel","1/2h (de 8h à 19h)","","1.2"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif individuel","1h (de 8h à 19h)","","2.3"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif individuel","1h30 (de 8h à 19h)","","3.1"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif individuel","2h (de 8h à 19h)","","3.9"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif individuel","Nuit Maxi (de 19h à 8h)","","3.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Trimestriel voiture non résident","","424.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Mensuel moto nuit (de 19h à 10h en semaine + dimanche et jours fériés)","","27.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Mensuel moto résident","","45.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Mensuel Moto non résident","","92.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Mensuel voiture nuit (de 19h à 10h en semaine + dimanche et jours fériés)","","45.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Mensuel voiture résident","","76.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Mensuel voiture non résident","","155.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Trimestriel voiture résident","","205.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Trimestriel voiture nuit (de 19h à 10h en semaine + dimanche et jours fériés)","","125.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Trimestriel Moto non résident","","248.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Trimestriel moto résident","","121.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Trimestriel moto nuit (de 19h à 10h en semaine + dimanche et jours fériés)","","76.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Annuel voiture non résident","","1521.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Annuel voiture résident","","756.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Annuel voiture nuit (de 19h à 10h en semaine + dimanche et jours fériés)","","458.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Annuel Moto non résident","","921.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Annuel moto nuit (de 19h à 10h en semaine + dimanche et jours fériés)","","276.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Annuel moto résident","","452.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 9h40 à 9h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","10.5"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 9h30 à 9h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","10.4"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 9h20 à 9h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","10.3"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 9h10 à 9h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","10.2"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 9h00 à 9h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","10.1"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h50 à 9h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","10.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h40 à 8h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.9"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h30 à 8h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.8"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h20 à 8h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.7"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h10 à 8h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.6"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h00 à 8h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.5"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h50 à 8h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.4"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h40 à 7h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.3"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h30 à 7h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.2"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h20 à 7h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.1"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h10 à 7h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h00 à 7h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","8.9"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h50 à 7h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","8.8"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h40 à 6h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","8.7"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h30 à 6h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","8.5"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h20 à 6h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","8.3"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h10 à 6h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","8.1"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h00 à 6h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","8.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h50 à 6h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","7.8"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h40 à 5h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","7.7"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h30 à 5h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","7.6"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h20 à 5h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","7.5"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h10 à 5h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","7.4"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h00 à 5h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","7.3"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h50 à 5h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","7.0"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h40 à 4h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","6.9"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h30 à 4h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","6.8"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h20 à 4h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","6.7"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h10 à 4h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","6.6"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h00 à 4h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","6.5"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h50 à 4h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","6.4"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h40 à 3h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","6.3"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h30 à 3h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","6.2"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h20 à 3h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","6.1"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h10 à 3h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","5.8"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h00 à 3h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","5.7"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h50 à 3h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","5.5"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h40 à 2h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","5.4"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h30 à 2h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","5.3"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h20 à 2h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","5.1"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h10 à 2h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","4.8"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h00 à 2h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","4.6"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h50 à 2h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","4.3"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h40 à 1h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","4.1"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h30 à 1h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","3.9"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h20 à 1h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","3.5"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h10 à 1h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","3.2"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h00 à 1h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","2.9"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 50 à 60 minutes","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","2.5"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 40 à 50 minutes","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","2.1"
"3652","Parking ouvrage Cathédrale","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 30 à 40 minutes","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","1.8"
